1,178914,2015,6,"camarote"
1,178914,2015,7,"moderado"
1,178914,2015,8,"camarote"
1,178914,2015,9,"moderado"
1,178914,2015,10,"camarote"
1,178914,2015,11,"moderado"
1,178914,2015,12,"moderado"
1,178914,2016,1,"camarote"
1,178914,2016,2,"camarote"
1,178914,2016,3,"camarote"
1,178914,2016,4,"camarote"
1,178914,2016,5,"moderado"
1,178914,2016,6,"moderado"
1,178914,2016,7,"camarote"
1,178914,2016,8,"moderado"
1,178914,2016,9,"moderado"
1,178914,2016,10,"camarote"
1,178914,2016,11,"camarote"
1,178914,2016,12,"moderado"
1,178914,2017,1,"camarote"
1,178914,2017,2,"camarote"
1,178914,2017,3,"camarote"
1,178914,2017,4,"camarote"
1,178914,2017,5,"moderado"
1,178914,2017,6,"camarote"
1,178914,2017,7,"camarote"
1,178914,2017,8,"moderado"
1,178914,2017,9,"moderado"
1,178914,2017,10,"camarote"
1,178914,2017,11,"moderado"
1,178890,2015,2,"moderado"
1,178890,2015,3,"moderado"
1,178890,2015,4,"moderado"
1,178890,2015,5,"moderado"
1,178890,2015,6,"moderado"
1,178890,2015,7,"moderado"
1,178890,2015,8,"moderado"
1,178890,2015,9,"camarote"
1,178890,2015,10,"camarote"
1,178890,2015,11,"camarote"
1,178890,2015,12,"camarote"
1,178890,2016,1,"moderado"
1,178890,2016,2,"moderado"
1,178890,2016,3,"camarote"
1,178890,2016,4,"camarote"
1,178890,2016,5,"camarote"
1,178890,2016,6,"camarote"
1,178890,2016,7,"moderado"
1,178890,2016,8,"camarote"
1,178890,2016,9,"camarote"
1,178890,2016,10,"moderado"
1,178890,2016,11,"moderado"
1,178890,2016,12,"moderado"
1,178890,2017,1,"moderado"
1,178890,2017,2,"camarote"
1,178890,2017,3,"moderado"
1,178890,2017,4,"moderado"
1,178890,2017,5,"moderado"
1,178890,2017,6,"moderado"
1,178890,2017,7,"moderado"
1,178890,2017,8,"camarote"
1,178890,2017,9,"camarote"
1,178890,2017,10,"camarote"
1,178890,2017,11,"moderado"
1,178890,2017,12,"moderado"
1,178968,2015,2,"moderado"
1,178968,2015,3,"moderado"
1,178968,2015,4,"moderado"
1,178968,2015,5,"moderado"
1,178968,2015,6,"moderado"
1,178968,2015,7,"moderado"
1,178968,2015,8,"moderado"
1,178968,2015,9,"moderado"
1,178968,2015,10,"moderado"
1,178968,2015,11,"moderado"
1,178968,2015,12,"moderado"
1,178968,2016,1,"moderado"
1,178968,2016,2,"moderado"
1,178968,2016,3,"moderado"
1,178968,2016,4,"moderado"
1,178968,2016,5,"moderado"
1,178968,2016,6,"moderado"
1,178968,2016,7,"moderado"
1,178968,2016,8,"moderado"
1,178968,2016,9,"moderado"
1,178968,2016,10,"moderado"
1,178968,2016,11,"moderado"
1,178968,2016,12,"moderado"
1,178968,2017,1,"moderado"
1,178968,2017,2,"moderado"
1,178968,2017,3,"moderado"
1,178968,2017,4,"moderado"
1,178968,2017,5,"moderado"
1,178968,2017,6,"moderado"
1,178968,2017,7,"moderado"
1,178968,2017,8,"moderado"
1,178968,2017,9,"camarote"
1,178968,2017,10,"moderado"
1,178968,2017,11,"moderado"
1,133374,2015,1,"moderado"
1,133374,2015,2,"moderado"
1,133374,2015,3,"moderado"
1,133374,2015,4,"camarote"
1,133374,2015,5,"moderado"
1,133374,2015,6,"moderado"
1,133374,2015,7,"moderado"
1,133374,2015,8,"moderado"
1,133374,2015,9,"moderado"
1,133374,2015,10,"moderado"
1,133374,2015,11,"camarote"
1,133374,2015,12,"camarote"
1,133374,2016,1,"camarote"
1,133374,2016,2,"camarote"
1,133374,2016,3,"moderado"
1,133374,2016,4,"camarote"
1,133374,2016,5,"camarote"
1,133374,2016,6,"moderado"
1,133374,2016,7,"moderado"
1,133374,2016,8,"moderado"
1,133374,2016,9,"camarote"
1,133374,2016,10,"moderado"
1,133374,2016,11,"moderado"
1,133374,2016,12,"camarote"
1,133374,2017,1,"moderado"
1,133374,2017,2,"moderado"
1,133374,2017,3,"camarote"
1,133374,2017,4,"camarote"
1,133374,2017,5,"camarote"
1,133374,2017,6,"camarote"
1,133374,2017,7,"camarote"
1,133374,2017,8,"camarote"
1,133374,2017,9,"moderado"
1,133374,2017,10,"moderado"
1,133374,2017,11,"moderado"
1,196359,2017,1,"moderado"
1,196359,2017,2,"moderado"
1,196359,2017,3,"moderado"
1,196359,2017,4,"moderado"
1,196359,2017,5,"camarote"
1,196359,2017,6,"moderado"
1,178903,2015,2,"moderado"
1,178903,2015,3,"moderado"
1,178903,2015,4,"moderado"
1,178903,2015,5,"moderado"
1,178903,2015,6,"moderado"
1,178903,2015,7,"moderado"
1,178903,2015,8,"moderado"
1,178903,2015,9,"moderado"
1,178903,2015,10,"moderado"
1,178903,2015,11,"moderado"
1,178903,2015,12,"moderado"
1,178903,2016,1,"moderado"
1,178903,2016,2,"moderado"
1,178903,2016,3,"moderado"
1,178903,2016,4,"moderado"
1,178903,2016,5,"moderado"
1,178903,2016,6,"moderado"
1,178903,2016,7,"moderado"
1,178903,2016,8,"moderado"
1,178903,2016,9,"moderado"
1,178903,2016,10,"moderado"
1,178903,2016,11,"moderado"
1,178903,2016,12,"moderado"
1,178903,2017,1,"moderado"
1,178903,2017,2,"moderado"
1,178903,2017,3,"moderado"
1,178903,2017,4,"moderado"
1,178903,2017,5,"moderado"
1,178903,2017,6,"moderado"
1,178903,2017,7,"moderado"
1,178903,2017,8,"moderado"
1,178903,2017,9,"moderado"
1,178903,2017,10,"moderado"
1,141372,2015,1,"moderado"
1,141372,2015,2,"camarote"
1,141372,2015,3,"moderado"
1,141372,2015,4,"moderado"
1,141372,2015,5,"camarote"
1,141372,2015,6,"moderado"
1,141372,2015,7,"moderado"
1,141372,2015,8,"moderado"
1,141372,2015,9,"moderado"
1,141372,2015,10,"camarote"
1,141372,2015,11,"camarote"
1,141372,2015,12,"camarote"
1,141372,2016,1,"moderado"
1,141372,2016,2,"camarote"
1,141372,2016,3,"camarote"
1,141372,2016,4,"moderado"
1,141372,2016,5,"moderado"
1,141372,2016,6,"camarote"
1,141372,2016,7,"moderado"
1,141372,2016,8,"moderado"
1,141372,2016,9,"camarote"
1,141372,2016,10,"camarote"
1,141372,2016,11,"moderado"
1,141372,2016,12,"camarote"
1,141372,2017,1,"moderado"
1,141372,2017,2,"moderado"
1,141372,2017,3,"camarote"
1,141372,2017,4,"camarote"
1,141372,2017,5,"camarote"
1,141372,2017,6,"camarote"
1,141372,2017,7,"moderado"
1,141372,2017,8,"camarote"
1,141372,2017,9,"camarote"
1,141372,2017,10,"moderado"
1,141372,2017,11,"moderado"
1,141372,2017,12,"moderado"
1,160508,2015,1,"moderado"
1,160508,2015,2,"moderado"
1,160508,2015,3,"camarote"
1,160508,2015,4,"camarote"
1,160508,2015,5,"moderado"
1,160508,2015,6,"moderado"
1,160508,2015,7,"moderado"
1,160508,2015,8,"camarote"
1,160508,2015,9,"camarote"
1,160508,2015,10,"moderado"
1,160508,2015,11,"moderado"
1,160508,2015,12,"moderado"
1,160508,2016,1,"moderado"
1,160508,2016,2,"moderado"
1,160508,2016,3,"moderado"
1,160508,2016,4,"moderado"
1,160508,2016,5,"camarote"
1,160508,2016,6,"moderado"
1,160508,2016,7,"camarote"
1,160508,2016,8,"moderado"
1,160508,2016,9,"camarote"
1,160508,2016,10,"moderado"
1,160508,2016,11,"moderado"
1,160508,2016,12,"camarote"
1,160508,2017,1,"moderado"
1,160508,2017,2,"moderado"
1,160508,2017,3,"camarote"
1,160508,2017,4,"camarote"
1,160508,2017,5,"camarote"
1,160508,2017,6,"moderado"
1,160508,2017,7,"moderado"
1,160508,2017,8,"camarote"
1,160508,2017,9,"camarote"
1,160508,2017,10,"camarote"
1,160508,2017,11,"moderado"
1,160508,2017,12,"moderado"
1,136811,2015,1,"moderado"
1,136811,2015,2,"moderado"
1,136811,2015,3,"camarote"
1,136811,2015,4,"moderado"
1,136811,2015,5,"camarote"
1,136811,2015,6,"moderado"
1,136811,2015,7,"moderado"
1,136811,2015,8,"moderado"
1,136811,2015,9,"moderado"
1,136811,2015,10,"moderado"
1,136811,2015,11,"camarote"
1,136811,2015,12,"moderado"
1,136811,2016,1,"moderado"
1,136811,2016,2,"camarote"
1,136811,2016,3,"camarote"
1,136811,2016,4,"moderado"
1,136811,2016,5,"moderado"
1,136811,2016,6,"camarote"
1,136811,2016,7,"moderado"
1,136811,2016,8,"camarote"
1,136811,2016,9,"moderado"
1,136811,2016,10,"camarote"
1,136811,2016,11,"moderado"
1,136811,2016,12,"moderado"
1,136811,2017,1,"moderado"
1,136811,2017,2,"moderado"
1,136811,2017,3,"moderado"
1,136811,2017,4,"moderado"
1,136811,2017,5,"camarote"
1,136811,2017,6,"moderado"
1,136811,2017,7,"moderado"
1,136811,2017,8,"camarote"
1,136811,2017,9,"moderado"
1,136811,2017,10,"moderado"
1,136811,2017,11,"moderado"
1,136811,2017,12,"moderado"
1,178835,2015,1,"moderado"
1,178835,2015,2,"camarote"
1,178835,2015,3,"moderado"
1,178835,2015,4,"camarote"
1,178835,2015,5,"moderado"
1,178835,2015,6,"moderado"
1,178835,2015,7,"moderado"
1,178835,2015,8,"moderado"
1,178835,2015,9,"moderado"
1,178835,2015,10,"moderado"
1,178835,2015,11,"moderado"
1,178835,2015,12,"camarote"
1,178835,2016,1,"camarote"
1,178835,2016,2,"moderado"
1,178835,2016,3,"camarote"
1,178835,2016,4,"moderado"
1,178835,2016,5,"moderado"
1,178835,2016,6,"camarote"
1,178835,2016,7,"moderado"
1,178835,2016,8,"camarote"
1,178835,2016,9,"moderado"
1,178835,2016,10,"moderado"
1,178835,2016,11,"camarote"
1,178835,2016,12,"moderado"
1,178835,2017,1,"moderado"
1,178835,2017,2,"moderado"
1,178835,2017,3,"camarote"
1,178835,2017,4,"moderado"
1,178835,2017,5,"moderado"
1,178835,2017,6,"moderado"
1,178835,2017,7,"moderado"
1,178835,2017,8,"moderado"
1,178835,2017,9,"camarote"
1,178835,2017,10,"moderado"
1,178835,2017,11,"moderado"
1,160527,2015,1,"moderado"
1,160527,2015,2,"moderado"
1,160527,2015,3,"moderado"
1,160527,2015,4,"moderado"
1,160527,2015,5,"moderado"
1,160527,2015,6,"moderado"
1,160527,2015,7,"moderado"
1,160527,2015,8,"moderado"
1,160527,2015,9,"moderado"
1,160527,2015,10,"moderado"
1,160527,2015,11,"camarote"
1,160527,2015,12,"camarote"
1,160527,2016,1,"moderado"
1,160527,2016,2,"camarote"
1,160527,2016,3,"camarote"
1,160527,2016,4,"camarote"
1,160527,2016,5,"camarote"
1,160527,2016,6,"moderado"
1,160527,2016,7,"moderado"
1,160527,2016,8,"moderado"
1,160527,2016,9,"camarote"
1,160527,2016,10,"camarote"
1,160527,2016,11,"moderado"
1,160527,2016,12,"moderado"
1,160527,2017,1,"moderado"
1,160527,2017,2,"moderado"
1,160527,2017,3,"moderado"
1,160527,2017,4,"moderado"
1,160527,2017,5,"moderado"
1,160527,2017,6,"moderado"
1,160527,2017,7,"moderado"
1,160527,2017,8,"camarote"
1,160527,2017,9,"moderado"
1,160527,2017,10,"camarote"
1,160527,2017,11,"moderado"
1,160527,2017,12,"moderado"
1,178836,2015,1,"moderado"
1,178836,2015,2,"moderado"
1,178836,2015,3,"moderado"
1,178836,2015,4,"moderado"
1,178836,2015,5,"moderado"
1,178836,2015,6,"camarote"
1,178836,2015,7,"moderado"
1,178836,2015,8,"moderado"
1,178836,2015,9,"camarote"
1,178836,2015,10,"camarote"
1,178836,2015,11,"moderado"
1,178836,2015,12,"moderado"
1,178836,2016,1,"camarote"
1,178836,2016,2,"moderado"
1,178836,2016,3,"moderado"
1,178836,2016,4,"moderado"
1,178836,2016,5,"moderado"
1,178836,2016,6,"camarote"
1,178836,2016,7,"moderado"
1,178836,2016,8,"camarote"
1,178836,2016,9,"camarote"
1,178836,2016,10,"moderado"
1,178836,2016,11,"camarote"
1,178836,2016,12,"camarote"
1,178836,2017,1,"moderado"
1,178836,2017,2,"moderado"
1,178836,2017,3,"camarote"
1,178836,2017,4,"camarote"
1,178836,2017,5,"camarote"
1,178836,2017,6,"camarote"
1,178836,2017,7,"camarote"
1,178836,2017,8,"moderado"
1,178836,2017,9,"camarote"
1,178836,2017,10,"moderado"
1,178836,2017,11,"moderado"
1,160582,2015,1,"moderado"
1,160582,2015,4,"moderado"
1,160582,2015,5,"moderado"
1,160582,2015,6,"moderado"
1,160582,2015,7,"camarote"
1,160582,2015,8,"camarote"
1,160582,2015,9,"moderado"
1,160582,2015,10,"moderado"
1,160582,2015,11,"camarote"
1,160582,2015,12,"moderado"
1,160582,2016,1,"moderado"
1,160582,2016,2,"camarote"
1,160582,2016,3,"camarote"
1,160582,2016,4,"moderado"
1,160582,2016,5,"camarote"
1,160582,2016,6,"camarote"
1,160582,2016,7,"camarote"
1,160582,2016,8,"camarote"
1,160582,2016,9,"moderado"
1,160582,2016,10,"camarote"
1,160582,2016,11,"moderado"
1,160582,2016,12,"moderado"
1,160582,2017,1,"camarote"
1,160582,2017,2,"moderado"
1,160582,2017,3,"moderado"
1,160582,2017,4,"camarote"
1,160582,2017,5,"moderado"
1,160582,2017,6,"moderado"
1,160582,2017,7,"camarote"
1,160582,2017,8,"moderado"
1,160582,2017,9,"camarote"
1,160582,2017,10,"moderado"
1,160582,2017,11,"moderado"
1,73579,2015,2,"moderado"
1,73579,2015,3,"moderado"
1,73579,2015,4,"moderado"
1,73579,2015,5,"moderado"
1,73579,2015,6,"moderado"
1,73579,2015,7,"moderado"
1,73579,2015,8,"moderado"
1,73579,2015,9,"moderado"
1,73579,2015,10,"camarote"
1,73579,2015,11,"camarote"
1,73579,2015,12,"camarote"
1,73579,2016,1,"moderado"
1,73579,2016,2,"camarote"
1,73579,2016,3,"camarote"
1,73579,2016,4,"moderado"
1,73579,2016,5,"moderado"
1,73579,2016,6,"camarote"
1,73579,2016,7,"moderado"
1,73579,2016,8,"camarote"
1,73579,2016,9,"camarote"
1,73579,2016,10,"moderado"
1,73579,2016,11,"moderado"
1,73579,2016,12,"camarote"
1,73579,2017,1,"camarote"
1,73579,2017,2,"camarote"
1,73579,2017,3,"moderado"
1,73579,2017,4,"camarote"
1,73579,2017,5,"camarote"
1,73579,2017,6,"moderado"
1,73579,2017,7,"moderado"
1,73579,2017,8,"camarote"
1,73579,2017,9,"camarote"
1,73579,2017,10,"camarote"
1,73579,2017,11,"moderado"
1,160559,2015,1,"moderado"
1,160559,2015,2,"camarote"
1,160559,2015,3,"camarote"
1,160559,2015,4,"camarote"
1,160559,2015,5,"moderado"
1,160559,2015,6,"camarote"
1,160559,2015,7,"moderado"
1,160559,2015,8,"camarote"
1,160559,2015,9,"camarote"
1,160559,2015,10,"camarote"
1,160559,2015,11,"moderado"
1,160559,2015,12,"moderado"
1,160559,2016,1,"moderado"
1,160559,2016,2,"camarote"
1,160559,2016,3,"camarote"
1,160559,2016,4,"camarote"
1,160559,2016,5,"moderado"
1,160559,2016,6,"moderado"
1,160559,2016,7,"camarote"
1,160559,2016,8,"camarote"
1,160559,2016,9,"moderado"
1,160559,2016,10,"moderado"
1,160559,2016,11,"camarote"
1,160559,2016,12,"moderado"
1,160559,2017,1,"moderado"
1,160559,2017,2,"camarote"
1,160559,2017,3,"moderado"
1,160559,2017,4,"camarote"
1,160559,2017,5,"camarote"
1,160559,2017,6,"camarote"
1,160559,2017,7,"moderado"
1,160559,2017,8,"camarote"
1,160559,2017,9,"moderado"
1,160559,2017,10,"moderado"
1,160559,2017,11,"moderado"
1,160559,2017,12,"moderado"
1,160511,2015,1,"camarote"
1,160511,2015,2,"moderado"
1,160511,2015,3,"moderado"
1,160511,2015,4,"camarote"
1,160511,2015,5,"moderado"
1,160511,2015,6,"moderado"
1,160511,2015,7,"moderado"
1,160511,2015,8,"camarote"
1,160511,2015,9,"camarote"
1,160511,2015,10,"moderado"
1,160511,2015,11,"moderado"
1,160511,2015,12,"moderado"
1,160511,2016,1,"moderado"
1,160511,2016,2,"moderado"
1,160511,2016,3,"camarote"
1,160511,2016,4,"moderado"
1,160511,2016,5,"moderado"
1,160511,2016,6,"camarote"
1,160511,2016,7,"camarote"
1,160511,2016,8,"camarote"
1,160511,2016,9,"moderado"
1,160511,2016,10,"camarote"
1,160511,2016,11,"moderado"
1,160511,2016,12,"moderado"
1,160511,2017,1,"moderado"
1,160511,2017,2,"camarote"
1,160511,2017,3,"camarote"
1,160511,2017,4,"moderado"
1,160511,2017,5,"moderado"
1,160511,2017,6,"camarote"
1,160511,2017,7,"moderado"
1,160511,2017,8,"camarote"
1,160511,2017,9,"moderado"
1,160511,2017,10,"moderado"
1,160511,2017,11,"moderado"
1,178875,2015,2,"moderado"
1,178875,2015,3,"camarote"
1,178875,2015,4,"moderado"
1,178875,2015,5,"moderado"
1,178875,2015,6,"moderado"
1,178875,2015,7,"camarote"
1,178875,2015,8,"moderado"
1,178875,2015,9,"moderado"
1,178875,2015,10,"camarote"
1,178875,2015,11,"camarote"
1,178875,2015,12,"moderado"
1,178875,2016,1,"moderado"
1,178875,2016,2,"moderado"
1,178875,2016,3,"camarote"
1,178875,2016,4,"camarote"
1,178875,2016,5,"camarote"
1,178875,2016,6,"camarote"
1,178875,2016,7,"camarote"
1,178875,2016,8,"moderado"
1,178875,2016,9,"moderado"
1,178875,2016,10,"moderado"
1,178875,2016,11,"camarote"
1,178875,2016,12,"moderado"
1,178875,2017,1,"moderado"
1,178875,2017,2,"moderado"
1,178875,2017,3,"moderado"
1,178875,2017,4,"moderado"
1,178875,2017,5,"camarote"
1,178875,2017,6,"camarote"
1,178875,2017,7,"camarote"
1,178875,2017,8,"camarote"
1,178875,2017,9,"camarote"
1,178875,2017,10,"moderado"
1,178875,2017,11,"moderado"
1,160545,2015,1,"moderado"
1,160545,2015,2,"moderado"
1,160545,2015,3,"moderado"
1,160545,2015,4,"moderado"
1,160545,2015,5,"moderado"
1,160545,2015,6,"moderado"
1,160545,2015,7,"moderado"
1,160545,2015,8,"moderado"
1,160545,2015,9,"moderado"
1,160545,2015,10,"moderado"
1,160545,2015,11,"moderado"
1,160545,2015,12,"moderado"
1,160545,2016,1,"moderado"
1,160545,2016,2,"moderado"
1,160545,2016,3,"camarote"
1,160545,2016,4,"moderado"
1,160545,2016,5,"moderado"
1,160545,2016,6,"camarote"
1,160545,2016,7,"moderado"
1,160545,2016,8,"moderado"
1,160545,2016,9,"moderado"
1,160545,2016,10,"moderado"
1,160545,2016,11,"moderado"
1,160545,2016,12,"moderado"
1,160545,2017,1,"moderado"
1,160545,2017,2,"moderado"
1,160545,2017,3,"moderado"
1,160545,2017,4,"moderado"
1,160545,2017,5,"moderado"
1,160545,2017,6,"moderado"
1,160545,2017,7,"moderado"
1,160545,2017,8,"moderado"
1,160545,2017,9,"moderado"
1,160545,2017,10,"moderado"
1,160545,2017,11,"moderado"
1,178833,2015,2,"moderado"
1,178833,2015,3,"moderado"
1,178833,2015,4,"moderado"
1,178833,2015,5,"moderado"
1,178833,2015,6,"moderado"
1,178833,2015,7,"moderado"
1,178833,2015,8,"moderado"
1,178833,2015,9,"camarote"
1,178833,2015,10,"moderado"
1,178833,2015,11,"moderado"
1,178833,2015,12,"camarote"
1,178833,2016,1,"moderado"
1,178833,2016,2,"camarote"
1,178833,2016,3,"camarote"
1,178833,2016,4,"moderado"
1,178833,2016,5,"moderado"
1,178833,2016,6,"moderado"
1,178833,2016,7,"moderado"
1,178833,2016,8,"camarote"
1,178833,2016,9,"moderado"
1,178833,2016,10,"camarote"
1,178833,2016,11,"camarote"
1,178833,2016,12,"camarote"
1,178833,2017,1,"camarote"
1,178833,2017,2,"camarote"
1,178833,2017,3,"moderado"
1,178833,2017,4,"camarote"
1,178833,2017,5,"camarote"
1,178833,2017,6,"camarote"
1,178833,2017,7,"moderado"
1,178833,2017,8,"moderado"
1,178833,2017,9,"camarote"
1,178833,2017,10,"moderado"
1,178833,2017,11,"moderado"
1,178936,2015,2,"moderado"
1,178936,2015,3,"camarote"
1,178936,2015,4,"moderado"
1,178936,2015,5,"moderado"
1,178936,2015,6,"camarote"
1,178936,2015,7,"moderado"
1,178936,2015,8,"camarote"
1,178936,2015,9,"camarote"
1,178936,2015,10,"camarote"
1,178936,2015,11,"moderado"
1,178936,2015,12,"moderado"
1,178936,2016,1,"moderado"
1,178936,2016,2,"moderado"
1,178936,2016,3,"camarote"
1,178936,2016,4,"moderado"
1,178936,2016,5,"camarote"
1,178936,2016,6,"moderado"
1,178936,2016,7,"moderado"
1,178936,2016,8,"moderado"
1,178936,2016,9,"moderado"
1,178936,2016,10,"camarote"
1,178936,2016,11,"camarote"
1,178936,2016,12,"camarote"
1,178936,2017,1,"moderado"
1,178936,2017,2,"moderado"
1,178936,2017,3,"moderado"
1,178936,2017,4,"moderado"
1,178936,2017,5,"camarote"
1,178936,2017,6,"moderado"
1,178936,2017,7,"moderado"
1,178936,2017,8,"moderado"
1,178936,2017,9,"moderado"
1,178936,2017,10,"moderado"
1,178936,2017,11,"moderado"
1,73458,2015,1,"moderado"
1,73458,2015,2,"moderado"
1,73458,2015,3,"moderado"
1,73458,2015,4,"moderado"
1,73458,2015,5,"moderado"
1,73458,2015,6,"moderado"
1,73458,2015,7,"moderado"
1,73458,2015,8,"camarote"
1,73458,2015,9,"moderado"
1,73458,2015,10,"camarote"
1,73458,2015,11,"moderado"
1,73458,2015,12,"camarote"
1,73458,2016,1,"moderado"
1,73458,2016,2,"moderado"
1,73458,2016,3,"moderado"
1,73458,2016,4,"moderado"
1,73458,2016,5,"moderado"
1,73458,2016,6,"moderado"
1,73458,2016,7,"camarote"
1,73458,2016,8,"moderado"
1,73458,2016,9,"moderado"
1,73458,2016,10,"camarote"
1,73458,2016,11,"camarote"
1,73458,2016,12,"camarote"
1,73458,2017,1,"moderado"
1,73458,2017,2,"moderado"
1,73458,2017,3,"moderado"
1,73458,2017,4,"moderado"
1,73458,2017,5,"camarote"
1,73458,2017,6,"moderado"
1,73458,2017,7,"camarote"
1,73458,2017,8,"camarote"
1,73458,2017,9,"moderado"
1,73458,2017,10,"moderado"
1,73458,2017,11,"moderado"
1,178972,2015,2,"moderado"
1,178972,2015,3,"moderado"
1,178972,2015,4,"camarote"
1,178972,2015,5,"moderado"
1,178972,2015,6,"moderado"
1,178972,2015,7,"camarote"
1,178972,2015,8,"camarote"
1,178972,2015,9,"moderado"
1,178972,2015,10,"moderado"
1,178972,2015,11,"moderado"
1,178972,2015,12,"camarote"
1,178972,2016,1,"camarote"
1,178972,2016,2,"camarote"
1,178972,2016,3,"camarote"
1,178972,2016,4,"moderado"
1,178972,2016,5,"camarote"
1,178972,2016,6,"moderado"
1,178972,2016,7,"moderado"
1,178972,2016,8,"moderado"
1,178972,2016,9,"moderado"
1,178972,2016,10,"moderado"
1,178972,2016,11,"camarote"
1,178972,2016,12,"camarote"
1,178972,2017,1,"moderado"
1,178972,2017,2,"camarote"
1,178972,2017,3,"camarote"
1,178972,2017,4,"moderado"
1,178972,2017,5,"moderado"
1,178972,2017,6,"camarote"
1,178972,2017,7,"camarote"
1,178972,2017,8,"moderado"
1,178972,2017,9,"camarote"
1,178972,2017,10,"camarote"
1,178972,2017,11,"moderado"
1,178972,2017,12,"moderado"
1,141454,2015,1,"moderado"
1,141454,2015,2,"camarote"
1,141454,2015,3,"camarote"
1,141454,2015,4,"moderado"
1,141454,2015,5,"camarote"
1,141454,2015,6,"camarote"
1,141454,2015,7,"moderado"
1,141454,2015,8,"moderado"
1,141454,2015,9,"moderado"
1,141454,2015,10,"moderado"
1,141454,2015,11,"moderado"
1,141454,2015,12,"camarote"
1,141454,2016,1,"moderado"
1,141454,2016,2,"camarote"
1,141454,2016,3,"moderado"
1,141454,2016,4,"moderado"
1,141454,2016,5,"camarote"
1,141454,2016,6,"camarote"
1,141454,2016,7,"moderado"
1,141454,2016,8,"moderado"
1,141454,2016,9,"camarote"
1,141454,2016,10,"camarote"
1,141454,2016,11,"camarote"
1,141454,2016,12,"moderado"
1,141454,2017,1,"moderado"
1,141454,2017,2,"moderado"
1,141454,2017,3,"moderado"
1,141454,2017,4,"moderado"
1,141454,2017,5,"camarote"
1,141454,2017,6,"moderado"
1,141454,2017,7,"moderado"
1,141454,2017,8,"camarote"
1,141454,2017,9,"camarote"
1,141454,2017,10,"moderado"
1,141454,2017,11,"moderado"
1,178846,2015,2,"moderado"
1,178846,2015,3,"moderado"
1,178846,2015,4,"moderado"
1,178846,2015,5,"moderado"
1,178846,2015,6,"moderado"
1,178846,2015,7,"moderado"
1,178846,2015,8,"moderado"
1,178846,2015,9,"moderado"
1,178846,2015,10,"moderado"
1,178846,2015,11,"camarote"
1,178846,2015,12,"camarote"
1,178846,2016,1,"moderado"
1,178846,2016,2,"moderado"
1,178846,2016,3,"moderado"
1,178846,2016,4,"moderado"
1,178846,2016,5,"moderado"
1,178846,2016,6,"moderado"
1,178846,2016,7,"camarote"
1,178846,2016,8,"moderado"
1,178846,2016,9,"camarote"
1,178846,2016,10,"moderado"
1,178846,2016,11,"moderado"
1,178846,2016,12,"moderado"
1,178846,2017,1,"moderado"
1,178846,2017,2,"moderado"
1,178846,2017,3,"moderado"
1,178846,2017,4,"camarote"
1,178846,2017,5,"camarote"
1,178846,2017,6,"camarote"
1,178846,2017,7,"moderado"
1,178846,2017,8,"camarote"
1,178846,2017,9,"moderado"
1,178846,2017,10,"moderado"
1,178846,2017,11,"moderado"
1,74057,2015,1,"moderado"
1,74057,2015,2,"moderado"
1,74057,2015,3,"camarote"
1,74057,2015,4,"moderado"
1,74057,2015,5,"camarote"
1,74057,2015,6,"moderado"
